isbn13,bookname,authors,publisher,class_no,class_nm
9788936449087,옹고집전 ,박철 글 ;조혜란 그림,창비,813.5,문학 > 한국문학 > 소설
9788950911485,딸은 세상의 중심으로 키워라,마츠나가 노부후미 지음;이수경 옮김,북이십일 21세기북스,598.133,기술과학 > 가정학 및 가정생활 > 육아
9788955820072,(세밀화로 보는) 곤충의 생활,글·그림: 권혁도,길벗어린이,495,"자연과학 > 동물학 > 절족동물, 곤충류"
9780395557013,Five Little Monkeys Jumping on the Bed (Paperback),Eileen Christelow,ClarionBooks,, >  >
9788959190065,(만화)삼국지,나관중 원작;김태관 각색,애니북스,823.5,문학 > 중국문학 > 소설
9788934982968,미등록자 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,김영사,833.6,문학 > 일본문학 > 소설
9788936414085,나는 3학년 2반 7번 애벌레 :김원아 동화 ,지은이: 김원아 ;그린이: 이주희,창비,813.7,문학 > 한국문학 > 소설
9791190630016,(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ,"글: 백종원,그림: 이정태",위즈덤하우스 미디어그룹,594,기술과학 > 가정학 및 가정생활 > 식품과 식료
9788973819355,압구정 다이어리 :연애보다 재미있는 압구정 이야기 ,정수현 지음,소담출판사,813.6,문학 > 한국문학 > 소설
9791130629636,외국어 학습·교수의 원리 ,지은이: H. Douglas Brown ;이성희,피어슨 에듀케이션 코리아,707,"언어 > 언어 > 지도법, 연구법 및 교육, 교육재료"
9788993055139,도서관 생쥐,글/그림: 다니엘 커크 ;옮김: 박선주,푸른날개,843,문학 > 영미문학 > 소설
9791155400050,감정은 습관이다 :부정의 나를 긍정의 나로 바꾸는 힘 ,박용철 지음,추수밭,189,철학 > 심리학 > 응용심리학 일반
9788995066980,씨앗은 무엇이 되고 싶을까? ,글: 김순한 ;그림: 김인경,천둥거인,481,자연과학 > 식물학 > 일반 식물학
9788973378111,(趙廷來 大河小說) 아리랑,趙廷來,해냄출판사,813.6,문학 > 한국문학 > 소설
9788974253998,"과자, 내 아이를 해치는 달콤한 유혹 ",안병수 지음,국일출판사,517.54,"기술과학 > 의학 > 위생학, 공공의학"
9788926387283,쿠키런 구리구리 과학 상식 =구리구리! 꼬질꼬질! 더러운 과학 상식 25 /CookieRun ,글: 조주희 ;그림: 이태영,서울문화사,408,"자연과학 > 자연과학 > 전집, 총서"
9788926388464,쿠키런 신통방통 과학 상식 =신통방통! 흥미진진! 신기한 과학 상식 25 /CookieRun ,글: 조주희 ;그림: 이태영,서울문화사,408,"자연과학 > 자연과학 > 전집, 총서"
9788936434212,군함도 :한수산 장편소설 ,지은이: 한수산,창비,813.62,문학 > 한국문학 > 소설
9788954611343,그리고 명탐정이 태어났다 :우타노 쇼고 소설 ,지은이: 우타노 쇼고 ;옮긴이: 현정수,문학동네,833.6,문학 > 일본문학 > 소설
9788994343921,내 인생에 용기가 되어준 한마디 :정호승 산문집 ,지은이: 정호승,비채,814.7,문학 > 한국문학 > 수필
9788952709929,내 고추는 천연 기념물,박상률 글;최민오 그림,시공사,813.6,문학 > 한국문학 > 소설
9788958072201,노빈손의 두근두근 미국 횡단기 ,한희정 지음 ;이우일 일러스트,뜨인돌출판사,942,역사 > 북아메리카(북미) > 미국
9788960243729,(빈대 가족의) 절약 삼시세끼 ,글: 스토리박스 ;그림: 류수형,재미북스,320,사회과학 > 경제학 > 경제학
9788960514799,어떻게 죽을 것인가 :현대 의학이 놓치고 있는 삶의 마지막 순간  ,아툴 가완디 지음 ;김희정 옮김,부키,126.5,"철학 > 인식론, 인과론, 인간학 > "
9788965743453,(최성애·조벽 교수의) 청소년 감정코칭 :교사와 부모들을 위한 사랑의 기술 ,"최성애,조벽 지음",해냄출판사,598.10215,기술과학 > 가정학 및 가정생활 > 육아
9788911020720,"난 하나도 안 졸려, 잠자기 싫어!",로렌 차일드 글·그림;조은수 옮김,국민서관,843,문학 > 영미문학 > 소설
9788936434496,달까지 가자 :장류진 장편소설 ,지은이: 장류진,창비,813.7,문학 > 한국문학 > 소설
9788901142425,아이의 스트레스 :아프면서 성장하는 스트레스 솔루션 ,오은영 지음,웅진씽크빅,598.1,기술과학 > 가정학 및 가정생활 > 육아
9788950977924,이사도라 문,해리엇 먼캐스터 지음 ;심연희 옮김,북이십일,843,문학 > 영미문학 > 소설
9788936436957,인간에 대한 예의:공지영 소설,지은이: 공지영,창비,813.6,문학 > 한국문학 > 소설
9788984286320,신기한 독 ,홍영우 글 그림,보리,813.5,문학 > 한국문학 > 소설
9788970578408,도전! 골든벨:서바이벌 교과서 퀴즈 대전쟁,글: 이병무,파랑새어린이,031,총류 > 백과사전 > 한국어
9781842480526,Go Away Mr Wolf! (Paperback),"매튜 프라이스 (글), 아츠코 모로즈미 (그림)",JYbooks(제이와이북스),747,"언어 > 영어 > 독본, 해석, 회화"
9788984315624,오무라이스 잼잼 :경이로운 일상음식 이야기,조경규 글·그림,한겨레출판,594.019,기술과학 > 가정학 및 가정생활 > 식품과 식료
9788955722468,(퀴즈!) 과학상식:바다·해저,글·그림: 도기성,글송이,400,자연과학 > 자연과학 > 자연과학
9788930202671,Why? 정보통신 - 2판,조영선,예림당,, >  >
9788976776174,스티브 잡스 이야기 :미래의 아이콘을 꿈꾸는 세계 청소년의 롤모델 ,짐 코리건 지음 ;권오열 옮김,명진출판,325,사회과학 > 경제학 > 경영관리
9788950922993,(마법천자문) 과학원정대,손영운|김난영,북이십일 아울북,400,자연과학 > 자연과학 > 자연과학
9788970636559,(소설) 무소유 :법정스님 이야기 ,지은이: 정찬주,열림원,813.7,문학 > 한국문학 > 소설
9788901230801,나의 월급 독립 프로젝트 :3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계 ,유목민 지음,웅진씽크빅,327.856,사회과학 > 경제학 > 금융
9788946418035,꽃이 지고 나면 잎이 보이듯이 :이해인 산문집 ,지은이: 이해인 ;그린이: 황규백,샘터사,814.62,문학 > 한국문학 > 수필
9788955722604,(퀴즈!) 과학상식:로봇,글·그림: 도기성,글송이,559,기술과학 > 기계공학 > 기타 공학
9780679863748,Midnight on the moon,by Mary Pope Osborne;illustrated by Sal Murdocca,Random House,843,문학 > 영미문학 > 소설
9788925510118,안녕하세요 김주하입니다 :내가 뉴스를 뉴스가 나를 말하다 ,김주하 지음,랜덤하우스코리아,818,문학 > 한국문학 > 르포르타주 및 기타
9788956602400,"스무 살, 도쿄 =오쿠다 히데오 장편소설 /Tokyo ",오쿠다 히데오 [지음] ;양윤옥 옮김,은행나무,833.6,문학 > 일본문학 > 소설
9788972889175,심술쟁이 내 동생 싸게 팔아요!,다니엘르 시마르 글·그림;이정주 옮김,작가정신,863,문학 > 프랑스문학 > 소설
9788989192596,(세상 밖으로 날아간) 수학:수학의 개념을 밝혀 주는 5가지 이야기,이시하라 기요타카 글;김이경 옮김,파란자전거,410,자연과학 > 수학 > 수학
9788901054926,맹꽁이 서당,글·그림: 윤승운,웅진씽크빅,911,역사 > 아시아(아세아) > 한국
9791196831080,부의 대이동 :달러와 금의 흐름으로 읽는 미래 투자 전략 ,오건영 지음,Page2(페이지2북스),327.8,사회과학 > 경제학 > 금융
9788926386132,쿠키런 반짝 미래 과학 상식 :나의 미래 생활 신기한 미래 과학 25 ,글: 조주희 ;그림: 이태영,서울문화사,408,"자연과학 > 자연과학 > 전집, 총서"
9788901020396,숨은 쥐를 잡아라:집에 숨은 과학,보물섬 글;이형진 그림,웅진출판,400,자연과학 > 자연과학 > 자연과학
9791130614779,현남 오빠에게 :페미니즘 소설 ,"지은이: 조남주,김성중",다산북스,813.7,문학 > 한국문학 > 소설
9788990794406,도서관에 개구리를 데려갔어요,에릭 킴멜 글;신형건 옮김,보물창고,843,문학 > 영미문학 > 소설
9788943306243,빨간 줄무늬 바지,채인선 글;이진아 그림,보림출판사,813.6,문학 > 한국문학 > 소설
9788930202541,Why? 질병 ,글: 허순봉 ;만화: 가재발,예림당,510,기술과학 > 의학 > 의학
9788901055152,마법 푸딩,노먼 린지 글·그림;김석희 옮김,웅진씽크빅,843,문학 > 영미문학 > 소설
9788956631820,바람이 좋아요 ,최내경 글 ;이윤희 그림,마루벌,813.6,문학 > 한국문학 > 소설
9788949151205,신기한 스쿨 버스:키즈,조애너 콜 글;브루스 디건 그림,비룡소,400,자연과학 > 자연과학 > 자연과학
9788937899201,내일은 수학왕 :본격 스토리텔링 수학 만화,글: 곰돌이 co. ;그림: 박강호,미래엔,410,자연과학 > 수학 > 수학
9788958620464,(어린이) 살아있는 한국사 교과서,"전국역사교사모임 원작,이은홍",휴머니스트,911,역사 > 아시아(아세아) > 한국
9788934930112,최악의 짝꿍 ,하나가타 미쓰루 글 ;고향옥 옮김,김영사,833.6,문학 > 일본문학 > 소설
9788949110240,제랄다와 거인,토미 웅거러 글.그림;김경연 옮김,비룡소,853,문학 > 독일문학 > 소설
9791188700288,아이를 위한 하루 한 줄 인문학 :내면의 힘이 탄탄한 아이를 만드는 인생 문장 100 ,김종원 지음,청림출판,598.1,기술과학 > 가정학 및 가정생활 > 육아
9788956600093,(소설)손자병법:정비석 장편소설,정비석 지음,은행나무,813.6,문학 > 한국문학 > 소설
9788926388075,쿠키런 어드벤처 :쿠키들의 신나는 세계여행,글: 송도수 ;그림: 서정은,서울문화사,980.2,역사 > 지리 > 지리
9788949120232,(최승호 시인의)말놀이 동시집,최승호 시;윤정주 그림,비룡소,811.8,문학 > 한국문학 > 시
9791156757344,우울할 땐 뇌과학 ,앨릭스 코브 지음 ;정지인 옮김,푸른숲,513.8525,기술과학 > 의학 > 내과학
9788901103730,나와 너 ,글·그림: 앤서니 브라운 ;옮김: 서애경,웅진씽크빅,843,문학 > 영미문학 > 소설
9788934914105,(김용 대하역사무협)사조영웅전,김용 저;김용소설번역연구회 옮김,김영사,823.7,문학 > 중국문학 > 소설
9788949190136,어린 왕자,생텍쥐페리 글·그림;박성창 옮김,비룡소,863,문학 > 프랑스문학 > 소설
9788983895219,5대 가족 =(A) family of five generations ,고은 시 ;안선재 번역,풀과바람,811.7,문학 > 한국문학 > 시
9788937838309,윔피 키드,제프 키니 글·그림 ;지혜연 옮김,미래엔,843,문학 > 영미문학 > 소설
9788963192956,수상한 도서관 ,박현숙 글 ;장서영 그림,북멘토,813.7,문학 > 한국문학 > 소설
9788965746621,해리 :공지영 장편소설 ,지은이: 공지영,해냄,813.62,문학 > 한국문학 > 소설
9788949161075,엠마가 학교에 갔어요! ,수지 모건스턴 글 ;이세진 옮김,비룡소,863,문학 > 프랑스문학 > 소설
9788950983116,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,511,기술과학 > 의학 > 기초의학
9788930202879,(Why?) 교과서 과학,예림당 [편],예림당,400,자연과학 > 자연과학 > 자연과학
9788958072690,세계사를 움직이는 다섯 가지 힘 :욕망 + 모더니즘 + 제국주의 + 몬스터 + 종교 ,사이토 다카시 지음 ;홍성민 옮김,뜨인돌출판사,909,"역사 > 역사 > 세계사, 세계문화사"
9788958288169,두더지의 고민 ,김상근 글·그림,사계절,813.7,문학 > 한국문학 > 소설
9788950925086,쾌걸 조로리,하라 유타카 글·그림 ;김수정 옮김,북이십일,833.6,문학 > 일본문학 > 소설
9788983925329,해리포터 :마법사의 돌,J.K. 롤링 지음 ;김혜원 옮김,문학수첩,843.6,문학 > 영미문학 > 소설
9788961551328,책 읽는 도깨비 ,이상배 글 ;백명식 그림,처음주니어,813.6,문학 > 한국문학 > 소설
9788934936855,책으로 집을 지은 악어 ,양태석 글 ;원혜진 그림,김영사,813.7,문학 > 한국문학 > 소설
9788901054131,맹꽁이 서당,글·그림: 윤승운,웅진씽크빅,911.05,역사 > 아시아(아세아) > 한국
9788936449018,토끼전 ,이혜숙 글 ;김성민 그림,창비,813.5,문학 > 한국문학 > 소설
9788937813368,(영웅)초한지,문정후 만화,대한교과서,823,문학 > 중국문학 > 소설
9788992279925,어느 날 우리 반에 공룡이 전학 왔다 :나와 다른 차이를 인정하는 이웃과 친구들의 이야기 ,서지원 글 ;설은영 그림,길벗스쿨,194,"철학 > 윤리학, 도덕철학 > 사회윤리"
9788930202886,(Why?) 교과서 과학,예림당 [편],예림당,400,자연과학 > 자연과학 > 자연과학
9788992830560,이르기 대장 1학년 나최고 ,글: 조성자 ;그림: 조은애,아이앤북,813.6,문학 > 한국문학 > 소설
9788932010595,(신경숙 장편소설)기차는 7시에 떠나네,신경숙 지음,문학과 지성사,813.6,문학 > 한국문학 > 소설
9788950925062,쾌걸 조로리,하라 유타카 글·그림 ;김수정 옮김,북이십일,833.6,문학 > 일본문학 > 소설
9791130611778,"엄마의 첫 부동산 공부 :내 집 마련부터 꼬마 월세까지, 이 책 한 권으로 따라 한다 ",이지영 지음,다산북스,327.87,사회과학 > 경제학 > 금융
9788955881936,도서관의 비밀 ,통지아 글·그림 ;박지민 옮김,그린북,823.7,문학 > 중국문학 > 소설
9788952742735,"엄마, 내 생각도 물어 줘!",박경태 글;고광삼 그림,시공사,813.6,문학 > 한국문학 > 소설
9788930219518,Why? 생활안전 ,글: 조영선 ;만화: 이영호,예림당,372.42,"사회과학 > 교육학 > 학교행정 및 경영, 보건"
9788972322320,비뢰도:검류혼 장편 신무협 환타지 소설,검류혼 저,명상,813.6,문학 > 한국문학 > 소설
9788989749950,(고우영)십팔사략,고우영 지음,애니북스,912,역사 > 아시아(아세아) > 중국
9788953552203,할까 말까? ,글: 김희남 ;그림: 윤정주,한솔교육,410,자연과학 > 수학 > 수학
9788949120843,꼴찌들이 떴다! :양호문 장편소설 ,양호문,비룡소,813.6,문학 > 한국문학 > 소설
9788965132554,(도미니크 로로의) 심플한 정리법 :세계적 베스트셀러 『심플하게 산다』의 실천편 ,도미니크 로로 지음 ;임영신 옮김,아름다운사람들,864,문학 > 프랑스문학 > 수필
9788990514196,화성에서 온 남자 금성에서 온 여자,존 그레이 지음 ;김경숙 옮김,동녁라이프,192.1,"철학 > 윤리학, 도덕철학 > 가정윤리"
9791185394244,(빨간 내복의) 초능력자,서지원 글 ;이진아 그림,창의와탐구,400,자연과학 > 자연과학 > 자연과학
9788970577494,검정고무신,도래미 글;이우영 그림,파랑새어린이,657,"예술 > 회화, 도화 > 만화, 삽화"
9788994110271,수학세계에서 살아남기,"글: 류기운,그림: 문정후",루덴스미디어,410,자연과학 > 수학 > 수학
9788956057842,당신 인생의 이야기 :테드 창 소설 ,지은이: 테드 창 ;옮긴이: 김상훈,북하우스 퍼블리셔스,843.6,문학 > 영미문학 > 소설
9788989863922,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,833.6,문학 > 일본문학 > 소설
9788993179071,셜록 홈즈의 미해결 사건 파일,트레이시 버렛 지음 ;하정희 옮김,아롬주니어,843,문학 > 영미문학 > 소설
9791157030651,나는 왜 혼자가 편할까? :인간관계가 귀찮은 사람들의 관계 심리학 ,오카다 다카시 지음 ;김해용 옮김,동양books(동양북스),189.2,철학 > 심리학 > 응용심리학 일반
